sector,variable,count,mean,std,min,25%,50%,75%,max
Healthcare,rating,146.0,43.809075847517974,21.516193494302378,0.0,29.437072371935074,42.62359619831177,58.82721345462967,93.9020163041746
Healthcare,ln_scope12,122.0,9.790740411094498,3.127152403774603,3.14784916734105,7.329387466615873,9.812039862852785,12.241679555832025,16.80248992423768
Healthcare,ln_scope12_per_revenue,96.0,-11.301828667996844,2.217114242038804,-16.311806405877253,-12.719750925125172,-11.03607250511834,-9.67369686722342,-6.705472409900716
Healthcare,ln_assets,146.0,21.58570541394043,1.8951219356971016,17.03653348571288,20.207283662627592,21.464739416821118,23.128068903588353,25.971045159273608
Industrials,rating,398.0,48.4140898237701,22.366093946419937,0.0,32.6827209396218,48.052776547731625,63.01012710226601,100.0
Industrials,ln_scope12,343.0,10.030352556951685,3.242155970182028,0.4164393577042968,7.695724643692781,9.807985147846944,12.200525466371026,20.78399126521811
Industrials,ln_scope12_per_revenue,287.0,-11.278333479443523,2.4705811781675564,-18.998566818376485,-13.003714489502674,-11.346626773669524,-9.402664219964752,-4.452158494981666
Industrials,ln_assets,398.0,21.90616691250994,2.1127083082972864,14.81526078294014,20.578564188761206,22.123395336483256,23.319091917721927,27.93209266388245
Real Estate,rating,127.0,44.29275387250819,23.300828915825594,0.0,24.77975580335778,40.68303251226327,61.90565343899482,100.0
Real Estate,ln_scope12,109.0,9.98199168897024,2.7765510588201043,2.137376106319577,8.290473002536821,9.921399454207386,11.767664352577508,17.109362081895476
Real Estate,ln_scope12_per_revenue,83.0,-11.216895315544024,1.9128196593291775,-16.605722431001507,-12.614307524476116,-10.8565472942855,-9.79751863039209,-6.985578208976468
Real Estate,ln_assets,127.0,21.760797362127715,1.8991425192785076,16.877899986769762,20.499954436922803,21.88280388909794,23.178054449850205,27.39583613442071
Technology,rating,274.0,43.771238752661176,23.26451458105289,0.0,26.623523833927592,44.51234518487736,59.61021918675631,100.0
Technology,ln_scope12,242.0,9.765845745152703,3.09866681670363,1.129339215069224,7.8719167217955555,9.83235868425679,11.710394707366852,16.763502430043506
Technology,ln_scope12_per_revenue,199.0,-11.228693612522012,2.388117172764667,-18.331132547850004,-12.61089870261381,-11.057537321305704,-9.458283555114043,-4.95953583416906
Technology,ln_assets,274.0,21.78874519999175,2.067941934542697,17.252122987511655,20.378758336156253,21.657463513642853,23.386988587144835,27.953216582151214
Utilities,rating,73.0,47.23892576651666,24.566650136615333,0.4685409464124177,27.36836676549301,48.28057725421159,65.1513796188621,98.1228456724526
Utilities,ln_scope12,60.0,9.992869431100596,2.8803183534023726,4.153084761722648,7.92220114521069,10.291050956847716,11.750135132559722,20.219363962106872
Utilities,ln_scope12_per_revenue,49.0,-11.380160258952099,2.1854139134563306,-16.171156713740697,-12.833796304107596,-11.588665558371352,-10.310734644843857,-5.226121621878313
Utilities,ln_assets,73.0,22.061483805056636,1.9566748923122252,17.33257900811004,20.867007447415013,22.05505177014098,23.1284865978648,27.258855730558608
